# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusA1163_Genome.fasta" "-s" "0" "-a" "db/AfumigatusA1163_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_A1163.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
AFUB_050550-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	454792;455101;455451;455767;456172	455000;455352;455698;456099;456478	+;+;+;+;+	1349	3948	2837	2665	2027	2303	2262	2393	2068	2456	2171	2546	1968	2507	2791	2599	1939	1818	2146	3066	2533	3108	2027	2337	2670
AFUB_050560-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	457279;457741;457957;458349	457686;457906;458293;458836	+;+;+;+	1399	13512	9959	8189	5299	11272	15661	10091	10036	8096	13547	24292	25374	11396	11517	9070	18076	13316	10827	25747	11722	10549	8641	21600	14799
AFUB_050570-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	458854;459654;460168	459593;460096;460835	+;+;+	1851	2322	1980	1738	1667	2684	2631	2125	1682	2205	2382	2354	2805	2059	2220	2139	2463	2516	1981	2959	1751	1935	2488	3075	2200
AFUB_050580-T	scf_000004_A_fumigatus_A1163	461124	461942	+	819	1268	815	845	2018	776	758	851	799	805	871	996	952	848	886	886	734	741	589	1199	755	841	1352	884	916
AFUB_050590-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	462394;462747	462624;462857	+;+	342	582	461	377	272	539	461	364	240	361	354	335	388	405	471	449	480	592	523	251	262	422	401	339	287
AFUB_050600-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	463090;463325;463777	463266;463717;463796	-;-;-	590	126	265	223	388	523	497	387	270	445	402	335	452	449	433	467	552	478	384	297	290	286	241	396	319
AFUB_050610-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	464198;464623;464844	464545;464790;464972	+;+;+	645	5812	4683	6523	7117	4689	5451	4639	3815	4713	5966	5133	4618	4056	4829	4217	5526	4984	7196	4327	4145	5749	6874	5048	4863
AFUB_050620-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	465315;465553	465473;465828	-;-	435	5343	3141	2688	3048	2905	2476	2480	2290	2312	3349	3504	3697	2527	3165	2915	2895	3875	2784	5159	2679	3835	11044	3553	3623
AFUB_050630-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	466324;466488;466869	466434;466815;467227	-;-;-	798	191	236	233	139	196	200	129	121	168	125	190	288	320	436	318	225	205	141	421	227	278	256	362	214
AFUB_050640-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	467883;468135;468455;468851	468076;468387;468768;469378	-;-;-;-	1289	460	619	562	767	704	767	566	402	498	616	822	815	634	592	1001	692	997	399	1079	486	516	703	576	577
AFUB_050650-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	469796;470709;472714	470633;472657;472840	+;+;+	2914	1983	2620	2784	1871	2458	2849	2755	2531	2774	2028	2413	1642	3539	3434	3186	2571	2086	2667	1436	3243	3029	736	1858	2343
AFUB_050660-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	473787;474260;474505;474864;475007;475198;475384	474197;474444;474801;474953;475147;475330;475571	-;-;-;-;-;-;-	1445	1081	897	797	438	531	734	926	713	1055	915	816	722	1001	915	813	556	415	438	1025	852	837	803	692	560
AFUB_050670-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	476192;476485;477204;477517;477782;480175	476435;477152;477463;477726;480110;480863	-;-;-;-;-;-	4400	693	1590	1477	1582	2300	2911	2172	2228	2652	1765	2217	1360	2758	2296	2613	1763	1233	1244	1138	2735	1459	728	1962	2639
AFUB_050680-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	481950;482376;482842	482298;482763;482860	-;-;-	756	9616	7142	7663	7311	6655	5371	5911	5480	6645	7547	6587	7618	6818	7153	7508	6211	7609	6503	9833	5185	7257	14006	6911	6556
AFUB_050690-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	483312;485292;486166;486373	485230;485998;486223;486812	-;-;-;-	3124	5116	2820	3868	3205	4143	5904	4455	3836	4959	4252	4638	3379	4051	4537	3998	3630	2640	3947	1896	4334	3838	2354	3791	3908
AFUB_050700-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	488957;490720	490653;493008	-;-	3986	1404	2327	1563	1221	1990	3128	2667	2102	2478	1507	2252	940	3207	2757	2948	1949	1032	1581	1090	3455	2075	850	1934	2828
AFUB_050710-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	493416;493607	493533;494604	+;+	1116	3404	4193	3968	6986	4481	4646	3592	3166	3576	6641	4582	5306	3453	3701	3485	5810	5771	5561	4684	3374	4615	11517	6463	5125
AFUB_050720-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	494716;495366;495897;496001	495309;495807;495937;496063	-;-;-;-	1140	246	194	211	409	162	331	184	123	154	200	189	228	176	180	254	217	208	230	173	156	92	217	138	148
AFUB_050730-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	496297;497072;497220	497004;497167;497463	-;-;-	1048	1085	650	528	655	704	808	562	487	509	708	644	736	466	595	516	824	758	644	516	436	642	991	751	565
AFUB_050740-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	497584;498234	498162;499895	-;-	2241	621	1958	2485	2289	2734	2817	2674	2223	3007	2305	2277	1783	2722	2943	2926	2266	1802	2023	1638	2486	2223	1188	2073	2054
AFUB_050750-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	500351;502009;502670;502902;503038	501952;502610;502837;502969;503086	-;-;-;-;-	2489	665	1383	941	966	1320	1862	1471	1237	1546	1335	1350	887	1623	1569	1457	1417	821	1267	1206	1748	1397	524	1228	1535
AFUB_050760-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	503555;503768	503715;505491	-;-	1885	3049	2909	2881	5860	4892	4603	3525	3371	3532	5984	4560	4387	3281	3521	3263	5359	4941	5241	2952	3346	3805	6683	5239	4849
AFUB_050770-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	506223;506588	506421;507303	+;+	915	6233	3614	2135	2732	2957	2908	2453	2101	2196	2852	3355	3098	2969	2933	3328	2232	2638	2544	4367	2437	2528	3775	2608	2868
AFUB_050780-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	507577;508750	507718;511235	+;+	2628	352	1066	1602	1098	1709	2548	1443	1355	1636	1241	1250	880	1597	1556	1512	1634	1041	1432	691	1491	1163	590	1116	1210
AFUB_050790-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	511903;512730;513105;513431;515608;515898;516019	512670;513079;513367;515507;515833;515956;516922	-;-;-;-;-;-;-	4647	118	795	1110	332	716	820	1302	1128	1672	461	653	372	1878	1342	1735	443	319	348	792	2095	1248	177	760	777
AFUB_050800-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	517709;517882;518093;518230;518908;519667	517822;518000;518142;518825;519608;519913	+;+;+;+;+;+	1827	316	491	626	277	323	234	493	478	632	181	216	189	715	711	685	247	206	184	618	622	742	148	182	214
AFUB_050810-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	521203;521593;522103	521541;522046;522485	-;-;-	1176	140	317	280	213	191	317	334	246	229	263	356	269	352	368	305	256	287	205	365	228	271	192	393	306
AFUB_050820-T	scf_000004_A_fumigatus_A1163	523726	526999	-	3274	1243	2562	2472	1817	3041	2472	3959	3530	4610	2595	2337	1826	4192	3972	4583	1909	1480	1627	3589	5168	4040	1179	2828	2353
AFUB_050830-T	scf_000004_A_fumigatus_A1163	528185	529273	-	1089	4118	2928	2742	2554	3810	3797	2184	2071	2313	2029	3040	4655	2991	2393	2242	4164	4278	3325	6575	3971	5837	4019	7883	6801
AFUB_050840-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	529507;530522	530440;530830	-;-	1243	677	714	583	567	621	735	597	628	602	742	758	1007	631	606	642	600	568	481	1191	764	852	1395	1396	1082
AFUB_050850-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	530843;531482	531425;532164	-;-	1266	10160	6743	7333	3393	3038	2881	4497	4093	5698	2117	2332	3883	6704	7114	5892	2933	5006	2799	3607	3977	4785	3434	4122	2854
AFUB_050860-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	532470;532833	532780;533532	+;+	1011	15597	17098	28877	14872	10321	8667	13289	11012	18907	6966	6752	9188	15177	19190	16270	8956	11578	10577	15496	14721	23628	9801	19574	15661
AFUB_050870-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	535165;535754	535692;537034	+;+	1809	18	54	44	27	61	66	69	56	52	58	64	43	51	81	54	51	42	24	83	89	77	70	107	66
AFUB_050880-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	537368;537614;537826;538296	537437;537755;538238;538654	+;+;+;+	984	999	760	787	829	804	734	935	822	982	966	1112	1107	756	723	637	806	698	692	1376	793	1175	2082	1180	961
AFUB_050890-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	540018;540587;540725;541040;541742;542565;542748;542889	540534;540671;540986;541681;542492;542659;542817;543260	-;-;-;-;-;-;-;-	2794	4566	9835	9866	4757	7002	7514	10241	9554	11417	4888	7027	3314	13575	12766	14524	6143	4769	6074	4964	14118	9934	2589	5140	8243
AFUB_050900-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	543465;543797;544752;545497;545659	543737;544693;545419;545581;546107	-;-;-;-;-	2372	10943	12043	10688	6374	10300	9500	10763	10355	12094	9123	9836	6565	12838	11716	12584	8856	7380	8595	7916	11728	11508	5974	8499	10111
AFUB_050910-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	546747;547400;547481;548271	547339;547428;548207;548519	+;+;+;+	1598	316	586	640	517	961	843	858	820	863	759	826	1098	899	903	963	858	916	608	1101	717	726	689	1102	824
AFUB_050920-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	548927;549236;550104	549158;550046;550326	+;+;+	1266	113	126	180	307	224	393	156	172	164	265	328	289	155	189	364	385	322	253	307	160	157	186	415	275
AFUB_050930-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	553038;553708;553863;554330;554862;555062	553642;553802;554266;554810;555009;555173	+;+;+;+;+;+	1845	662	2388	2181	1458	2705	3245	2920	2884	3271	2008	2644	1493	3383	3306	3528	2303	1723	2246	1357	3822	2385	783	2089	3234
AFUB_050940-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	556106;557137;557446	557082;557418;557476	-;-;-	1290	1955	4052	3373	4948	5425	4858	4382	4087	4839	5472	4908	4985	5480	5116	5051	5080	5381	4526	5207	4410	4095	4370	5159	5136
AFUB_050950-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	557655;557858	557799;559552	+;+	1840	1626	2931	1720	1746	2635	2451	2501	2354	2755	2189	2357	1709	2465	2794	2876	2224	2193	1866	2096	2392	2291	1276	2016	2554
AFUB_050960-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	559608;560046;561024;562664	559712;560971;562581;562813	+;+;+;+	2739	112	226	197	96	226	383	261	246	259	230	294	173	245	343	354	264	220	164	311	317	226	124	221	356
AFUB_050970-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	563252;564473;564711;565505	564422;564656;565443;565971	-;-;-;-	2555	1037	1114	1044	944	1344	1608	1483	1325	1327	1088	1227	794	1461	1342	1446	1194	861	1070	1016	1781	1180	846	1202	1599
AFUB_050980-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	566096;566382	566306;567543	+;+	1373	6318	5988	5682	5411	6352	5531	5437	5179	6063	6437	6081	4047	5744	6202	5647	5108	4966	7069	5239	5770	7508	4756	4741	5721
AFUB_050990-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	568874;569333	569272;570808	+;+	1875	1004	941	1247	1281	1274	1181	1089	838	1362	726	795	1186	1144	1204	1181	1045	1273	793	657	596	861	898	860	550
AFUB_051000-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	571126;571857;572055;572326	571797;572006;572226;572360	-;-;-;-	1029	190425	141959	137300	144596	124851	101653	136215	134491	147519	163938	166538	91654	183899	144174	165629	135461	127254	208340	135086	183133	218302	155013	108312	135088
AFUB_051010-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	573759;573927;574178;575619	573876;574122;575540;576083	-;-;-;-	2142	1455	3108	2840	3513	4802	3628	4045	3779	4417	3090	3959	2387	6255	5260	5564	3631	2758	3963	2332	3641	2370	743	2164	3031
AFUB_051020-T	scf_000004_A_fumigatus_A1163	578115	579110	-	996	813	976	899	749	752	843	653	564	679	559	721	607	708	714	937	793	754	735	642	459	556	598	596	627
AFUB_051030-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	579898;580065	580029;580226	+;+	294	340	427	546	1492	364	773	433	281	236	577	496	327	318	265	1032	626	744	538	382	309	193	294	257	264
AFUB_051040-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	580588;580833;583743	580783;583683;584237	-;-;-	3542	705	1608	1636	1592	2605	2847	2714	2514	2848	2358	2648	1575	2995	2764	2798	2085	1774	1675	1351	2887	1821	1256	2175	2697
AFUB_051050-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	584510;584702;584886;586346	584649;584828;586285;587071	+;+;+;+	2393	2328	2111	1557	1466	2177	2708	2252	2291	2630	1593	1931	1490	2871	2880	3065	1945	1364	1577	1718	2746	2204	1000	1579	2104
AFUB_051060-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	587224;587346	587293;588679	+;+	1404	1922	2456	2017	1887	1569	1799	1874	1962	2022	1596	1978	1429	2109	2397	2649	1437	1361	1399	2188	1881	1887	1137	1462	1765
AFUB_051070-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	590891;591069	591005;592069	+;+	1116	3367	3950	3389	1931	3049	4306	3204	2991	3267	1955	2885	1346	3756	3655	3731	2359	1761	2787	1723	3733	3228	758	1940	2795
AFUB_051080-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	592459;593734;593892;594022;594381	593677;593842;593969;594331;594557	-;-;-;-;-	1893	1523	947	1330	1088	912	1226	994	959	1060	860	946	674	1062	1164	1068	1075	1010	980	785	1025	1149	742	993	1016
AFUB_051090-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	595780;596058;596489;597159;597578;597947;598454	595951;596384;597088;597512;597876;598274;599004	+;+;+;+;+;+;+	2631	6293	9787	7029	5851	9159	9106	10221	9302	11743	8274	9034	6154	11919	10985	11946	7656	5462	6931	8109	12868	9522	3512	8016	9839
AFUB_051100-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	599218;599739;599983	599620;599896;611463	+;+;+	12042	711	1701	1964	1388	2980	4824	4345	4232	4529	2107	3346	897	5291	3616	3834	1944	913	1531	1127	6303	1842	453	1936	3857
AFUB_051110-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	611932;612666	612611;613056	-;-	1071	784	1466	1544	1887	1538	1279	1291	1233	1422	1016	1252	1275	1408	1426	1640	1120	1538	1082	1532	1146	1274	1577	1121	1297
AFUB_051120-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	613328;613770	613715;616183	+;+	2802	1042	846	799	754	998	1256	1083	929	1065	724	815	636	1095	1061	923	1182	857	783	544	991	721	391	860	1050
AFUB_051130-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	617416;618442	618385;618866	+;+	1395	1133	1273	1431	989	1180	1250	1167	819	1330	982	901	1041	1272	1324	1110	1219	1230	1047	986	1135	1482	941	1320	1021
AFUB_051140-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	619754;619946	619871;621228	+;+	1401	5139	4312	4764	3904	6031	6646	5093	4822	6099	4884	5446	5179	5287	5477	4871	6243	5510	5155	5219	5217	5573	3448	7499	6552
AFUB_051150-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	621430;622022	621954;623113	-;-	1617	2974	2123	2668	1401	2599	3223	2189	2194	2447	1939	2284	1973	2388	2234	2167	3638	3216	2363	1259	1847	1339	1430	2576	2863
AFUB_051160-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	623340;623472	623412;624079	+;+	681	1438	2087	1821	1074	1614	1091	1227	1112	1687	523	846	1541	2395	1453	1518	3297	2994	1280	235	136	199	191	160	106
AFUB_051170-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	624573;625085;625257;625415;625843	625033;625208;625366;625796;626134	+;+;+;+;+	1369	8790	7008	6176	1870	5748	3802	4576	4298	6724	1547	2208	4643	7913	4703	4351	13663	10736	5535	281	272	281	144	200	181
AFUB_051180-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	626398;626627;626965	626570;626897;627210	-;-;-	690	14409	23378	19712	5218	7369	8755	19928	18330	19840	8805	13260	16080	21719	20833	19266	10088	9665	8040	19166	9520	11385	2125	4477	4220
AFUB_051190-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	627243;627861;629375;629949	627800;629311;629890;630475	+;+;+;+	3052	2818	5225	5751	1359	2928	3511	5687	5840	5227	1682	3878	2370	6892	5746	5844	3370	2348	2424	3917	4247	3336	607	1389	1637
AFUB_051200-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	630591;632377	632326;633272	-;-	2632	1412	2329	3368	470	2455	2629	4154	3951	4986	723	1467	1090	4784	2119	2116	6843	2626	2517	72	275	237	28	90	124
AFUB_051210-T	scf_000004_A_fumigatus_A1163	634222	634932	-	711	3142	4221	5395	2126	2848	2416	2857	2515	3538	1135	1674	2847	4041	4300	2837	5536	4610	3228	222	330	345	50	223	240
AFUB_051220-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	636851;637971;638112;638304;638625	637916;638061;638246;638563;639496	-;-;-;-;-	2424	418	787	833	566	1065	1428	1195	1343	1328	967	1152	555	1715	1304	1433	1047	672	945	622	1775	921	396	981	1363
AFUB_051230-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	640202;640566;640954;641608	640512;640897;641554;642025	-;-;-;-	1662	104	358	405	215	348	279	362	296	370	143	199	191	349	373	300	253	194	183	303	262	228	91	291	298
AFUB_051240-T	scf_000004_A_fumigatus_A1163	642231	642542	+	312	0	5	3	16	10	4	13	16	5	2	8	12	8	17	8	12	2	6	20	4	2	2	5	6
AFUB_051250-T	scf_000004_A_fumigatus_A1163	644401	648489	+	4089	1430	2728	2917	2350	3488	5178	3677	3217	3983	2412	2881	1336	3969	4104	3963	3425	2232	3474	899	3268	2094	690	2096	2585
AFUB_051260-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	648885;651563	651506;651811	-;-	2871	1522	2120	2610	2496	3479	3509	3097	3102	3399	3063	3346	2291	4066	3964	4031	2725	2281	2238	2335	3381	2377	1577	2510	3250
AFUB_051270-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	651989;652238;652560;653237	652142;652501;653178;653393	+;+;+;+	1194	1647	3746	3828	3261	4473	3713	4125	4268	4767	3978	4203	2882	5047	5342	5277	3573	2787	3753	6663	4354	4830	2136	3040	3943
AFUB_051280-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	654071;654253;654520;654742	654189;654370;654565;654935	-;-;-;-	477	10721	8041	7925	10786	7037	8484	7200	6788	7232	10074	7840	6387	6080	7180	6030	7491	5939	9478	6491	6777	9201	7884	6971	7131
AFUB_051290-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	656789;657589;657924	657531;657871;658869	+;+;+	1972	1085	3635	2794	2071	3148	3532	4369	4072	4419	2932	3470	1461	4386	4254	4091	2903	1442	3557	2334	5736	4377	926	2138	3306
AFUB_051300-T	scf_000004_A_fumigatus_A1163	663379	665567	+	2189	441	1040	1103	890	1213	1553	1243	996	1267	811	1159	594	1623	1416	1486	1234	715	1343	1023	2028	1298	375	1317	1731
AFUB_051310-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	667075;667236;667859;668068;668170;668482;668656;669170;669370;669561;669790;670008;670310;670492;670689;670864;670986;671229;671352	667171;667791;667948;668119;668430;668599;669111;669322;669510;669722;669960;670262;670443;670641;670797;670923;671174;671303;671383	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3261	8930	7782	6102	3445	6750	11529	12367	13243	10173	5418	10460	5100	13025	9540	8217	9966	5910	7247	4562	12508	5754	1397	7082	10462
AFUB_051320-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	671422;671957;672388	671901;672325;672680	-;-;-	1142	602	351	305	237	439	225	271	304	254	386	329	629	253	258	248	316	476	141	466	188	242	797	448	351
AFUB_051330-T	scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163;scf_000004_A_fumigatus_A1163	673257;673837;674225;674303;674412;674537;674822;675002;675394;675573;676050	673688;674134;674245;674351;674487;674762;674942;675345;675516;675975;676237	+;+;+;+;+;+;+;+;+;+;+	2281	930	1349	2114	2457	3085	2458	1902	1676	2149	2073	2247	1572	2081	2175	2145	2322	2256	2757	788	1285	1417	1171	1251	1211
