# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusAf293_Genome.fasta" "-s" "0" "-a" "db/AfumigatusAf293_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_Af293.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
Afu4g11900-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3139819;3140596	3140540;3142127	+;+	2254	844	753	777	713	826	996	658	669	898	818	699	615	673	864	723	929	789	1103	410	660	914	722	666	814
Afu4g11910-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3142160;3143043;3145105	3142989;3145022;3145282	-;-;-	2988	4712	4570	3511	3143	4659	5175	4645	4604	4980	3915	4586	2889	6231	5669	6142	3733	3073	3736	5232	6738	4996	2844	3836	5672
Afu4g11920-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3145563;3146424	3146344;3146793	-;-	1152	1849	1795	1478	1654	1243	1326	1352	1313	1391	1396	1374	1498	1616	1713	1608	1175	1222	1236	2355	1348	1720	1814	1347	1536
Afu4g11930-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3146886;3147674	3147610;3148184	+;+	1236	1560	1457	1362	738	1215	1238	1268	1151	1253	796	1108	827	1604	1658	1634	740	886	809	1489	1376	1238	966	859	1240
Afu4g11940-T	Chr4_A_fumigatus_Af293	3148321	3149328	-	1008	263	231	186	109	167	138	133	103	135	97	158	159	279	281	262	92	140	108	170	139	116	105	97	118
Afu4g11960-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3149695;3150118	3150046;3152051	+;+	2286	1956	2766	2970	3418	6433	3013	2810	2229	3768	2705	2505	4076	3593	3836	4161	3920	4676	3123	2405	2092	2790	2111	3086	2093
Afu4g11970-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3152381;3152610	3152583;3152637	+;+	231	830	891	783	974	923	873	598	571	661	908	730	883	715	857	628	1026	1166	1041	817	485	790	1246	835	735
Afu4g11980-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3153140;3154169	3154099;3154498	-;-	1290	6334	8869	7681	5798	9046	8538	8117	7822	9118	7544	8857	5402	8821	8311	8568	7066	5918	7678	5389	7808	7478	2908	6310	8064
Afu4g11990-T	Chr4_A_fumigatus_Af293	3154649	3156053	+	1405	1035	1521	1655	2174	2079	1931	1535	1330	1674	1967	1823	1273	1469	1703	1403	1986	1713	2354	1108	1557	1944	1537	1525	1765
Afu4g12000-T	Chr4_A_fumigatus_Af293	3156063	3158526	-	2464	3438	5000	5341	1975	2933	3129	3988	3621	4580	1821	2708	1846	6131	5402	5705	2721	2370	2502	2251	4120	3566	745	1759	2506
Afu4g12010-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3158663;3158984;3159144;3159281	3158919;3159087;3159215;3160543	+;+;+;+	1696	1537	1871	1537	1119	1893	2166	2111	2261	2044	1728	2684	1436	1717	1890	1749	1324	979	1184	2329	2935	2100	823	3148	4986
Afu4g12020-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3160544;3161007;3162766	3160944;3162705;3163357	+;+;+	2692	755	874	751	200	527	594	1225	1150	1128	317	716	567	1115	1104	1080	573	556	381	857	893	557	178	374	470
Afu4g12030-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3163382;3163777	3163579;3163794	-;-	216	94	24	21	5	19	9	17	17	8	4	11	23	16	15	9	16	23	4	13	13	4	7	8	17
Afu4g12040-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3164109;3164524;3166320	3164449;3166239;3167201	-;-;-	2939	607	921	670	761	764	828	729	687	742	871	852	797	1088	1019	1138	901	913	573	838	746	584	650	991	800
Afu4g12050-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3167203;3167794	3167711;3168816	-;-	1532	451	861	1787	1902	2270	1717	874	918	1587	1212	1812	1200	1379	1203	1344	2465	3312	2297	861	1010	1039	798	1830	2566
Afu4g12060-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3170749;3171199;3171734;3171867;3172469	3171112;3171671;3171758;3171983;3172683	+;+;+;+;+	1194	4454	6174	6980	5115	6236	4956	5224	4641	5768	5908	5712	6675	6701	7167	6867	7159	10008	6814	8807	4799	6007	8358	6531	5999
Afu4g12070-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3173009;3177604;3177747;3178000;3178241;3178366	3177550;3177692;3177953;3178173;3178307;3178712	-;-;-;-;-;-	5426	739	1682	1717	1189	2376	2708	2693	2666	2850	1825	2410	1357	3608	2866	3051	1770	1440	1635	1308	3271	2057	644	1927	2952
Afu4g12080-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3178775;3179154;3179295;3179481;3179615	3179088;3179233;3179420;3179560;3179859	+;+;+;+;+	845	2374	2698	3322	4274	2965	2888	2922	2770	2955	3033	3388	2650	2361	2986	2395	2698	2555	3264	3249	2536	3185	3322	2985	3348
Afu4g12090-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3179700;3179888;3180380;3180612	3179722;3180306;3180540;3181244	+;+;+;+	1236	1481	1724	1420	1222	1775	1531	1561	1338	1656	1854	1760	2193	1536	1639	1665	1527	1728	1307	2570	1350	1834	2400	2209	1635
Afu4g12100-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3181890;3182602	3182533;3182668	-;-	711	8127	3175	2286	3883	3583	2841	2633	2393	2610	3112	3227	4371	2287	2683	2633	2361	3732	1938	4413	2043	2900	6909	3568	3189
Afu4g12110-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3183098;3183707	3183651;3184516	+;+	1364	2498	1976	1543	1596	2206	2109	1680	1388	1657	1468	1668	1670	1780	2103	1719	1894	2278	1837	1380	1194	1396	1222	1361	1371
Afu4g12120-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3184669;3185117;3185487;3186099;3186337	3185035;3185427;3186041;3186278;3186752	+;+;+;+;+	1829	4498	5137	4176	3664	5847	4844	4717	4236	4878	5136	5141	5894	5338	5665	5826	5210	5503	4141	7886	4207	5562	5230	5959	5601
Afu4g12140-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3186894;3187202;3188273;3188562;3188808	3187179;3188223;3188478;3188658;3188832	+;+;+;+;+	1636	1073	983	796	553	1127	758	832	612	984	641	681	970	923	1006	958	951	1201	825	734	580	722	935	846	697
Afu4g12150-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3188960;3189286;3189454	3189231;3189385;3190128	-;-;-	1047	331	275	275	273	207	283	238	257	261	217	289	211	381	291	277	211	316	206	323	210	252	219	253	320
Afu4g12160-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3190152;3190852;3191047;3192414;3192556	3190794;3190990;3192300;3192499;3193450	-;-;-;-;-	3017	3719	7005	5909	4640	7256	10738	7274	6836	7580	5426	7014	3149	9768	8580	8657	6592	3644	6870	4486	9900	7083	2368	5164	7059
Afu4g12170-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3193792;3195228	3195162;3195715	+;+	1859	1557	2611	2762	4475	4650	3882	3543	3196	3452	4768	3992	3781	3670	3502	3642	4283	3868	4099	5323	3402	3639	4572	4289	4685
Afu4g12180-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3195795;3196145;3196259;3196640;3196985;3197585;3198127;3198435	3195973;3196177;3196555;3196931;3197504;3198076;3198366;3199106	+;+;+;+;+;+;+;+	2725	1466	3468	4338	2438	4828	4486	5111	5074	6456	3315	4282	3098	7142	6378	7218	3696	2868	2817	3796	5381	3900	1180	3850	4537
Afu4g12190-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3199556;3200376;3200769	3200257;3200688;3201093	-;-;-	1340	894	1635	1660	1375	1954	1816	1569	1516	1570	1867	1625	1434	1767	1569	1707	1796	1544	1910	1593	1797	1821	1564	1766	1776
Afu4g12200-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3201723;3202082;3202299;3202414;3202573;3202775;3203175	3202015;3202226;3202361;3202515;3202719;3203111;3203443	+;+;+;+;+;+;+	1356	689	694	569	500	612	650	632	555	557	503	519	462	765	717	694	509	496	439	607	514	699	334	438	512
Afu4g12210-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3203541;3206289;3206604;3207153;3207306	3206228;3206550;3207098;3207248;3209120	-;-;-;-;-	5356	1245	2128	1440	1004	2359	2590	2741	2599	2672	1639	2282	1346	3583	3187	3219	1459	1185	1161	1989	3121	1973	1033	2034	2802
Afu4g12220-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3209530;3209898	3209789;3209985	+;+	348	5937	3269	3189	3914	3594	3041	2723	2484	2913	4329	3294	4027	2860	3176	2796	3475	3729	4183	4211	2530	3815	7804	3667	3446
Afu4g12240-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3210367;3210790;3210924;3211282;3211436	3210723;3210868;3211207;3211374;3211599	-;-;-;-;-	977	1735	1304	1111	1226	1173	960	871	990	894	1121	1141	1169	976	1176	956	891	1186	826	1468	765	1040	1684	973	864
Afu4g12250-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3211655;3211980	3211928;3215048	+;+	3343	2226	1998	1438	1315	2146	2481	2138	1908	2322	1798	1824	1117	2592	2289	2460	1964	1645	1544	842	2322	1690	778	1767	2033
Afu4g12260-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3215070;3216502	3216439;3217384	-;-	2253	338	562	720	598	703	864	721	580	719	685	617	627	711	811	767	725	770	718	424	621	582	552	644	466
Afu4g12270-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3217944;3218165;3220216	3218043;3220161;3220539	+;+;+	2421	675	858	756	1130	1199	1562	1342	1121	1303	1086	1515	859	1255	1158	1200	814	597	702	1031	1568	1008	361	1122	1284
Afu4g12280-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3220779;3221707;3221951	3221645;3221894;3222120	-;-;-	1225	1317	838	858	884	807	840	723	697	765	779	743	665	679	755	822	818	883	809	809	758	925	1325	846	856
Afu4g12290-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3222576;3223032;3223157	3222974;3223107;3223269	+;+;+	588	206	384	396	720	549	588	521	442	537	425	547	470	676	578	606	477	455	398	707	528	464	265	587	526
Afu4g12310-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3223486;3224202;3225649;3226154	3224133;3225591;3226088;3226403	-;-;-;-	2728	1632	1757	1294	1280	1889	2241	1981	1785	1971	1713	1931	1402	2313	2387	2164	1709	1305	1283	2226	2518	1744	1566	1875	2293
Afu4g12320-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3226699;3227319;3227521;3227700	3227266;3227457;3227629;3228699	+;+;+;+	1816	452	638	839	443	619	656	721	603	726	578	688	482	772	928	818	557	546	645	606	805	914	496	642	724
Afu4g12330-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3228707;3229142;3229711;3229953	3229088;3229658;3229897;3230266	-;-;-;-	1400	2021	5052	4790	4172	3394	3838	3614	3110	3963	2722	2827	2362	5303	4739	5120	3569	3700	3838	2393	2935	3030	2049	2500	2494
Afu4g12340-T	Chr4_A_fumigatus_Af293	3231239	3232201	+	963	1361	1223	1340	1589	1580	1490	1230	1028	1246	1510	1289	1506	1493	1358	1499	1823	2087	1897	1323	825	1033	1621	1284	1103
Afu4g12350-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3232553;3232825;3232955	3232762;3232890;3234436	-;-;-	1758	7995	8842	6462	7365	7644	7084	7914	7811	8961	4488	7004	4256	10507	10728	10256	5509	5096	5367	7484	9182	6475	1927	4659	7323
Afu4g12360-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3234782;3236028;3236256	3235942;3236194;3236539	-;-;-	1612	6829	4316	4064	4974	5235	4061	4171	3763	4337	5411	5617	7371	4329	4623	4404	3067	5218	3153	7570	3971	5348	11168	6852	5979
Afu4g12370-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3238380;3238774	3238539;3239549	+;+	936	1623	2090	1707	2081	1631	1431	1451	1255	1853	1461	1380	1361	2013	2278	2212	1637	1288	1721	2110	1612	2012	864	1494	1487
Afu4g12380-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3241061;3242126	3242069;3242205	+;+	1089	1519	2429	1782	1291	2312	1626	1837	1774	2334	1486	1736	1761	2354	2569	2537	1564	1860	1579	2392	1874	2221	1068	1664	1889
Afu4g12390-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3243095;3243890;3244118;3244560	3243811;3244045;3244493;3245464	+;+;+;+	2154	1080	2999	2451	2490	3728	3631	3623	3309	3905	3034	3491	2624	4313	4300	4335	3110	2324	2630	3723	3927	3233	1298	3431	4020
Afu4g12400-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3245492;3246087;3246247;3246531;3247429	3245967;3246184;3246466;3247373;3252317	+;+;+;+;+	6526	1873	2085	2392	1357	2350	3602	3145	2727	3255	1754	2362	1695	2992	3487	3813	1911	1402	1506	1627	2794	1925	687	1632	1906
Afu4g12405-T	Chr4_A_fumigatus_Af293	3256473	3256494	-	22	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
Afu4g12410-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3257803;3258612;3258750	3258559;3258683;3260626	+;+;+	2706	98	176	168	74	145	175	211	188	215	64	76	63	223	224	220	100	82	89	72	307	232	30	101	126
Afu4g12420-T	Chr4_A_fumigatus_Af293	3261248	3261680	+	433	0	10	10	27	5	16	7	4	7	7	10	21	7	5	6	10	9	4	11	4	4	11	14	9
Afu4g12430-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3261903;3262229;3262850	3262168;3262755;3263080	+;+;+	1024	916	534	523	767	550	468	451	386	405	439	457	558	504	534	493	468	632	499	468	383	492	595	390	453
Afu4g12440-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3264000;3264184;3265555;3265811;3266092	3264107;3265504;3265754;3266044;3267273	+;+;+;+;+	3045	1386	1324	1120	1101	1622	1561	1438	1278	1807	1554	1643	1057	1564	1358	1630	921	709	862	1108	2141	1505	613	1396	1767
Afu4g12450-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3269902;3271147;3271419;3271676;3272028	3271071;3271345;3271620;3271969;3274290	+;+;+;+;+	4128	12883	22998	15068	16883	22611	30408	25746	25338	24439	20919	26407	10884	20580	22823	20318	21998	10629	23230	12809	36356	25368	7909	19928	33152
Afu4g12470-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3276090;3276166	3276114;3276899	+;+	759	5248	25584	27089	11117	19952	27701	27928	28055	30113	16017	21305	9093	29176	26487	25668	21232	13806	23454	8322	28388	21992	3696	14333	21908
Afu4g12480-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3278060;3279165	3279112;3279951	-;-	1840	1583	1241	1076	845	1429	2008	1325	1341	1556	1355	1590	1098	1415	1571	1449	1313	1224	1226	988	1600	1265	1279	1709	1666
Afu4g12490-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3279956;3281739;3281883;3282118;3282804	3281687;3281816;3282058;3282749;3283323	+;+;+;+;+	3138	1760	2339	2511	1837	2912	3438	3394	3261	3504	2549	3163	1726	3775	3218	3661	2631	1901	2268	2292	4023	2693	1268	2685	3649
Afu4g12500-T	Chr4_A_fumigatus_Af293	3283721	3284628	+	908	1976	1110	1059	3255	1061	760	862	697	724	1249	1156	1868	827	801	843	1016	1605	804	1287	516	1004	9724	1231	662
Afu4g12505-T	Chr4_A_fumigatus_Af293	3284620	3284719	-	100	0	1	0	1	1	0	1	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	2	0
Afu4g12510-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3284839;3286056;3286157	3286022;3286096;3287326	+;+;+	2395	298	350	330	357	263	355	361	283	366	170	278	208	359	432	436	218	167	223	503	760	572	221	349	433
Afu4g12530-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3287350;3287784;3288178	3287728;3288120;3288685	+;+;+	1224	170	247	328	374	397	399	272	280	319	290	315	224	298	349	303	356	289	350	260	204	218	190	242	320
Afu4g12540-T	Chr4_A_fumigatus_Af293	3288898	3289512	-	615	5289	2803	2169	3593	2778	2163	2450	2317	2282	2540	3058	3356	2181	2089	1990	2048	2323	1910	3646	2111	2886	6106	2524	2530
Afu4g12550-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3289664;3290562;3291310	3290498;3291196;3292294	-;-;-	2455	1492	1810	1940	1645	2629	2997	2501	2683	3074	2022	2571	1414	3263	2796	3271	2207	1474	2083	1563	2966	1975	916	1904	2801
Afu4g12560-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3292635;3294430;3295253;3295840	3294372;3295192;3295751;3296395	-;-;-;-	3556	815	1136	1557	1106	2066	2393	2607	2540	2673	1927	2242	1363	2577	2397	2255	1746	1101	1500	1337	3212	1812	643	2133	2641
Afu4g12570-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3296494;3299066;3299534;3300199	3298991;3299479;3300139;3301866	+;+;+;+	5186	1912	3356	3052	1772	2828	2997	3421	3400	3654	2018	2990	1968	4758	4323	4650	2060	1799	2183	3810	4314	3235	909	1960	2678
Afu4g12590-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3302922;3303010;3303106;3303238;3303627;3303861;3304206;3304396;3304577;3304993;3305164;3305265	3302972;3303074;3303202;3303568;3303808;3304143;3304345;3304526;3304931;3305109;3305203;3306211	+;+;+;+;+;+;+;+;+;+;+;+	2739	1906	3324	3012	1947	2776	6863	2924	2455	2266	2289	3129	1098	4758	2478	5786	2900	1647	2891	919	2292	1154	483	1192	1664
Afu4g12600-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3306503;3306771;3307783;3307948	3306699;3307728;3307880;3308413	-;-;-;-	1719	3378	2232	3158	3175	3092	3227	2408	2191	2992	2412	2234	1628	2931	3065	3100	3322	2875	4665	1320	2535	2858	2070	2340	2384
Afu4g12610-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3308677;3308878;3308984;3309091;3309784	3308753;3308923;3309032;3309727;3310277	+;+;+;+;+	1303	1920	1789	1920	1937	2313	1823	1687	1618	2197	1563	1763	1667	2396	2400	2520	1901	1893	1828	1971	1675	2070	911	1489	1636
Afu4g12620-T	Chr4_A_fumigatus_Af293	3310690	3314253	-	3564	2335	3145	3668	3400	4931	6226	4788	4312	5534	4209	4579	2940	4958	4716	4430	4034	3098	3384	1686	4966	3089	1430	3657	4200
Afu4g12630-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3315536;3315727;3316067	3315669;3316005;3316773	+;+;+	1120	2894	1584	2141	1813	1686	1644	1686	1456	1874	1307	1423	1143	1865	1994	1883	1358	1373	1605	1152	1637	1846	1046	1230	1385
Afu4g12640-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3317436;3317723;3318523	3317672;3318449;3319196	-;-;-	1638	765	2816	2455	1962	3186	3682	3697	3267	3866	2952	3013	2001	3815	3935	3353	2782	1689	2876	1965	3790	2855	653	2500	2746
Afu4g12650-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3319354;3319852;3320612;3320784;3321053;3321165;3321323	3319794;3320559;3320726;3320992;3321109;3321259;3321411	-;-;-;-;-;-;-	1714	1610	1859	1516	917	1491	1283	1589	1796	1722	1170	1618	1167	2009	2048	2116	1149	1006	885	3698	1946	2106	834	1429	1980
Afu4g12670-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3321651;3321806;3321899;3322012;3322145	3321753;3321835;3321953;3322051;3323392	+;+;+;+;+	1476	1953	2342	2561	3674	2624	2591	2160	2009	2082	2457	2600	2478	2576	2726	2662	2213	2355	2376	3069	2179	2321	5560	2244	2325
Afu4g12680-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3323678;3323745;3327486;3327627;3328319	3323686;3327434;3327569;3327717;3328344	-;-;-;-;-	3900	1070	2419	2483	1268	2909	2725	4029	3730	4463	2095	2852	2016	4831	4950	4923	1420	1501	1107	3304	4623	2517	753	2444	3261
Afu4g12690-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3330818;3331988	3331929;3332051	+;+	1176	165	365	330	452	663	728	585	535	562	435	630	393	589	630	538	458	433	376	493	624	336	163	483	532
Afu4g12700-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3332265;3332951;3333365	3332893;3333250;3333890	-;-;-	1455	11991	15433	14755	9439	13354	11772	14684	14316	16645	9126	10839	10129	18278	14937	14714	14733	12715	14347	8509	10429	10955	2747	7859	7754
Afu4g12710-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3334684;3335082;3335532	3335031;3335470;3336018	+;+;+	1224	2147	2141	1903	2434	2098	2532	2399	2286	2224	3554	3076	2207	2120	2024	2000	2191	1710	2279	2551	2212	2351	2058	2464	2539
Afu4g12720-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3336404;3336729;3338176	3336668;3338104;3338404	-;-;-	1870	1696	3904	2894	2896	4178	5313	4227	3807	4552	5028	4352	4093	3880	4617	3535	4836	3402	3913	4163	4443	4247	3074	5912	5231
Afu4g12730-T	Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293;Chr4_A_fumigatus_Af293	3338703;3338919;3339128;3339496;3339624;3339699;3339890;3340066	3338860;3339067;3339430;3339572;3339637;3339821;3339937;3340084	-;-;-;-;-;-;-;-	891	11592	10877	11554	11035	13653	7937	8676	7667	10159	7944	9254	9557	10550	11002	11591	8226	12417	9401	11379	7039	10996	11415	8238	9015
